x,y,radius
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.466,1.739,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
-0.173,1.792,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.125,1.796,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.419,1.75,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
0.702,1.657,0.2
